Brand,Product Name,SKU / ID,Image Link,Target Sale Price (ZAR)
"Skin1004","SKIN1004 Centella Poremizing Deep Cleansing Foam (125ml)","SKIN1004-9130000000010","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Poremizing_Deep_Cleansing_Foam_125ml.png?v=1766403402",420
"Skin1004","SKIN1004 Madagascar Centella Soothing Cream","SKIN1004-9130000000011","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-cream-centella-soothing-cream-38642833588470_1600x_b9bad36f-e3a2-4b36-bfd0-55635b00e038.png?v=1723441608",445
"Skin1004","SKIN1004 Madagascar Centella Probio-Cica Enrich Cream","SKIN1004-9130000000012","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004MadagascarCentellaProbio-CicaEnrichCream.png?v=1714934858",350
"Skin1004","SKIN1004 Centella Probio Cica Bakuchiol Eye Cream (20ml)","SKIN1004-9130000000013","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Probio_Cica_Bakuchiol_Eye_Cream_20ml_PNG.png?v=1769614531",420
"Skin1004","SKIN1004 Centella Tea Trica Purifying Toner (210ml)","SKIN1004-9130000000014","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Tea_Trica_Purifying_Toner_210ml.png?v=1766403400",508
"Skin1004","SKIN1004 Centella Hyalu Cica Blue Serum (50ml)","SKIN1004-9130000000015","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Hyalu_Cica_Blue_Serum_50ml.png?v=1766403399",445
"Skin1004","SKIN1004 Centella Tone Brightening Capsule Cream (75ml)","SKIN1004-9130000000016","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Tone_Brightening_Capsule_Cream_75ml_PNG_69cfd577-c1a2-45f7-9f87-b1ca85927e89.png?v=1769695070",490
"Skin1004","SKIN1004 Centella Tea Trica Relief Ampoule (100ml)","SKIN1004-9130000000017","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Tea_Trica_Relief_Ampoule_100ml.png?v=1766403401",508
"Skin1004","SKIN1004 Centella Probio Cica Intensive Ampoule","SKIN1004-9130000000018","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Probio_Cica_Intensive_Ampoule.png?v=1766402627",393
"Skin1004","SKIN1004 Centella Poremizing Light Gel Cream (75ml)","SKIN1004-9130000000019","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Poremizing_Light_Gel_Cream_75ml_4965b697-459d-4dcd-b1d8-8f69e4f146ff.png?v=1771870061",500
"Skin1004","SKIN1004 Centella Probio-Cica Essence Toner (210ml)","SKIN1004-9130000000020","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Probio-Cica_Essence_Toner_210ml.png?v=1766403399",508
"Skin1004","SKIN1004 Centella Hyalu Cica Sleeping Pack (100ml)","SKIN1004-9130000000021","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Hyalu_Cica_Sleeping_Pack_100ml.png?v=1771870020",473
"Skin1004","SKIN1004 Centella Hyalu-Cica Moisture Cream (75ml)","SKIN1004-9130000000022","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Centella_Hyalu-Cica_Moisture_Cream_75ml_PNG.png?v=1769616877",490
"Skin1004","SKIN1004 Madagascar Centella Tone Brightening Cleansing Gel Foam (125ml)","SKIN1004-9130000000023","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-cleanser-125ml-tone-brightening-cleansing-gel-foam-38642975965430_1800x1800_5ebd01fd-841a-4443-89f1-4abc2cdb2e43.png?v=1686248171",393
"Skin1004","SKIN1004 Madagascar Centella Tone Brightening Capsule Ampoule","SKIN1004-9130000000024","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Madagascar_Centella_Tone_Brightening_Capsule_Ampoule_50mL.png?v=1771609633",400
"Skin1004","SKIN1004 Madagascar Centella Tone Brightening Boosting Toner (210ml)","SKIN1004-9130000000025","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-toner-210ml-tone-brightening-boosting-toner-38642937135350_1800x1800_86102e68-b9fb-4caf-aa8c-d072ab9c31b8.png?v=1723442202",455
"Skin1004","SKIN1004 Madagascar Centella Poremizing Fresh Ampoule (100ml)","SKIN1004-9130000000026","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-ampoule-serum-100ml-poremizing-fresh-ampoule-38642870780150_1800x1800_fbffc478-8182-4fad-a0e7-44e30feaa038.png?v=1723441824",500
"Skin1004","SKIN1004 Madagascar Centella Poremizing Clear Toner (210ml)","SKIN1004-9130000000027","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Madagascar_Centella_Poremizing_Clear_Toner_210ml.png?v=1771870280",465
"Skin1004","SKIN1004 Madagascar Centella Hyalu-Cica First Ampoule (100ml)","SKIN1004-9130000000028","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-ampoule-serum-hyalu-cica-first-ampoule-38642852888822_1800x1800_f79a0106-a392-45cc-9544-52f5a14d96a4.png?v=1723442038",508
"Skin1004","SKIN1004 Madagascar Centella Hyalu-Cica Brightening Toner (210ml)","SKIN1004-9130000000029","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-toner-hyalu-cica-brightening-toner.png?v=1723441283",445
"Skin1004","SKIN1004 Madagascar Centella Watergel Sheet Ampoule Mask","SKIN1004-9130000000030","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-mask-pad-centella-watergel-sheet-ampoule-mask-38642839388406_1800x1800_8d71fb90-0ead-47c5-9796-3666cfbebe85.png?v=1686247910",350
"Skin1004","SKIN1004 Madagascar Centella Toning Toner","SKIN1004-9130000000031","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Madagascar_Centella_Toning_Toner_400ml_-_1.jpg?v=1737845188",350
"Skin1004","SKIN1004 Madagascar Centella Light Cleansing Oil (200ml)","SKIN1004-9130000000032","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/skin1004-cleanser-centella-light-cleansing-oil-38642994282742_1800x1800_085b9b27-25e3-4117-af16-05ad73b39368.png?v=1717012566",508
"Skin1004","SKIN1004 Madagascar Centella Cream","SKIN1004-9130000000033","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKIN1004_Madagascar_Centella_Cream.png?v=1766402627",350
"Skin1004","SKIN1004 Madagascar Centella Ampoule Foam (125ml)","SKIN1004-9130000000034","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/632C5062-7214-417B-8844-7831CCCDC2DE.png?v=1720636849",445
"SKINFOOD","SKINFOOD Rice Brightening Serum (55ml)","SKINFOOD-9024573309164","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SKINFOODRiceBrighteningSerum55ml-1_600x600_1d6ebe4f-e4f1-4db0-a109-a75619cb6f18.png?v=1759433464",532
"SKINFOOD","SKINFOOD Rice Brightening Mask","SKINFOOD-9024550174956","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/download_5d912325-3cba-437a-b46a-1b618dd6d52f.png?v=1759419696",1805
"Sulwhasoo","SULWHASOO Essential Revitalizing Set (6pcs)","SULWHASOO-8343858315500","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Sulwhasoo_Set.png?v=1765911453",199
"Sungboon Editor","Sungboon Editor Deep Collagen Cica Teatree Soothing Mask (4 PCs)","SUNGBOONEDITOR-9008008200428","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Frame_3_be209cfb-4ac7-40fe-871c-c79fa5f90cfb.png?v=1758292494",494
"TIRTIR","TIRTIR Mask Fit AI Filter Cushion (18g)","TIRTIR-9141969584364","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/1b6ebbec5a8befb4246f29414f16d9a7.png?v=1769197917",474
"TIRTIR","TIRTIR Mask Fit All-Cover Cushion (18g)","TIRTIR-9141970534636","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/13N.png?v=1769792034",474
"TIRTIR","TIRTIR Mask Fit Aura Cushion (18g)","TIRTIR-9141971812588","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/8809928136837_1_20250924180500.png?v=1769791757",474
"TIRTIR","TIRTIR Mask Fit Waterproof Setting Spray (80ml)","TIRTIR-9142667608300","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/img_4407.png?v=1769811460",342
"Tocobo","TOCOBO Vita Glazed Lip Mask (20ml)","TOCOBO-8225463894252","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/TOCOBO_Vita_Glazed_Lip_Mask_20ml.png?v=1766311976",437
"Torriden","Dive-In Low Molecular Hyaluronic Acid Serum (50ml)","TORRIDEN-SERUM-50","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Torriden_Serum.png?v=1768103328",650
"Torriden","Dive-In Hyaluronic Acid Soothing Cream (100ml)","TORRIDEN-CREAM-100","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Torriden_Soothing_Cream.png?v=1768103138",650
"Unove","UNOVE Volume Up Curling Essence (147ml)","UNOVE-9142123233516","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/735b3567-2397-4e11-8009-91bc6ed53fbe.webp?v=1769795342",417
"Unove","UNOVE Water Essence Mist (200ml)","UNOVE-9142057500908","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Unove_Water_Essence_Mist.png?v=1769635695",513
"Village 11 Factory","Village 11 Factory Hydro Boost Serum (50ml)","VILLAGE11FACTORY-9008019210476","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Village_11_Factory_Hydro_Boost_Serum_50ml.png?v=1766326782",494
"VT Cosmetics","VT Collagen Reedle Shot 100 2-Step Hydrogel Mask (1 PC)","VTCOSMETICS-9098267230444","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/b7e08d72-9c24-4308-8f2f-a55b159061ad.png?v=1770146691",152
"VT Cosmetics","VT Reti-A Reedle Shot 100 2-Step Hydrogel Mask (1 PC)","VTCOSMETICS-9098267820268","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/11913_reti-a-reedle-shot-100-mask-photoroom--1.png?v=1770649723",152
"W. DRESSROOM","W. DRESSROOM Moisturizing Perfume Hand Cream (50ml)","W.DRESSROOM-9102712340716","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/5282585d0fc16474f55d5dafa05867d0e781362d1b515cf58f524254fd174bf2.png?v=1768512742",228
"W. DRESSROOM","W. DRESSROOM Perfume Hand & Nail Cream Set (3x30ml)","W.DRESSROOM-9102722826476","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/wdressroomwdressroom-perfume-hand-nail-cream-setoceanbuy-beauty-2507631.png?v=1768510921",323
"Wasosen","Wasosen Adlay Hatomugi Peeling Gel (200g)","WASOSEN-8499855229164","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/wasosen2.jpg?v=1717196481",209
"Wasosen","Wasosen Body Milk (500ml)","WASOSEN-7649510162668","https://cdn.shopify.com/s/files/1/0515/4589/9157/files/wasosen.jpg?v=1717196326",266
